filename,width,height,class,xmin,ymin,xmax,ymax
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000617.jpg,500,375,person,157,61,445,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,foot,48,363,87,406
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,foot,165,443,213,475
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,hand,151,93,189,121
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,hand,130,215,172,241
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,head,111,45,168,99
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,person,54,164,79,244
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,person,29,162,72,288
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,person,181,147,279,319
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_000993.jpg,292,500,person,19,45,230,477
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001210.jpg,500,375,hand,364,292,383,318
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001210.jpg,500,375,hand,458,292,480,320
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001210.jpg,500,375,head,398,156,434,200
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001210.jpg,500,375,person,365,152,481,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,foot,151,307,170,317
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,foot,178,309,190,322
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,foot,290,310,308,325
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,foot,331,313,346,328
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,hand,158,231,167,242
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,hand,184,232,193,243
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,hand,295,250,303,262
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,hand,331,253,341,264
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,head,165,179,183,201
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,head,310,185,327,205
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,1,177,55,368
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,147,179,204,320
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,78,207,151,374
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,233,187,265,323
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,291,184,346,328
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,192,181,267,377
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001619.jpg,500,377,person,419,146,488,362
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001739.jpg,269,500,foot,150,429,191,467
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001739.jpg,269,500,foot,117,437,146,477
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001739.jpg,269,500,hand,163,102,192,131
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001739.jpg,269,500,hand,52,271,65,295
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001739.jpg,269,500,head,69,26,119,93
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001739.jpg,269,500,person,50,26,189,478
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,foot,262,335,312,357
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,hand,203,114,235,132
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,hand,194,214,220,235
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,head,167,147,198,185
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,person,148,114,312,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,person,361,26,466,173
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001762.jpg,500,375,person,124,75,218,217
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,foot,205,337,227,362
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,foot,248,352,268,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,foot,293,354,317,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,foot,331,324,357,354
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,55,286,74,305
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,145,283,160,293
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,224,280,245,293
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,268,281,286,298
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,286,285,300,301
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,335,284,358,309
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,hand,393,275,413,293
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,head,92,157,123,199
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,head,176,148,205,193
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,head,262,155,287,193
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,head,344,152,375,193
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,person,61,157,160,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,person,153,147,245,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,person,239,156,320,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001814.jpg,500,375,person,320,151,413,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,foot,121,330,144,347
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,foot,146,327,174,341
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,foot,189,329,206,346
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,foot,229,329,251,343
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,foot,268,327,295,342
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,foot,304,332,335,352
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,hand,138,219,156,242
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,hand,200,218,219,229
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,hand,246,237,259,248
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,hand,271,203,288,220
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,hand,313,238,324,253
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,head,154,97,179,132
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,head,219,125,244,161
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,head,278,131,299,164
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,person,223,103,278,331
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,person,122,94,226,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,person,123,96,186,347
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,person,191,128,265,344
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,person,271,103,347,345
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001817.jpg,500,375,person,263,130,334,352
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,hand,225,284,292,342
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,hand,58,235,116,329
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,hand,356,136,413,215
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,head,180,75,286,211
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,head,283,88,360,226
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,person,110,72,325,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_001870.jpg,500,375,person,57,73,490,327
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,hand,386,243,416,268
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,head,425,135,476,189
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,person,14,105,205,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,person,106,118,242,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,person,235,132,358,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,person,387,135,488,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002096.jpg,500,375,person,463,84,500,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002154.jpg,500,375,hand,313,119,341,143
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002154.jpg,500,375,hand,294,156,344,208
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002154.jpg,500,375,head,399,90,459,165
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002154.jpg,500,375,person,267,91,461,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002597.jpg,321,480,hand,194,242,238,272
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002597.jpg,321,480,hand,211,236,244,260
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002597.jpg,321,480,head,158,64,208,145
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002597.jpg,321,480,person,38,62,242,479
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002597.jpg,321,480,person,2,169,29,223
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002675.jpg,500,375,hand,97,295,132,340
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002675.jpg,500,375,head,236,100,287,177
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_002675.jpg,500,375,person,99,100,421,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003112.jpg,500,375,hand,36,214,86,261
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003112.jpg,500,375,hand,307,211,362,246
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003112.jpg,500,375,head,135,7,212,122
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003112.jpg,500,375,person,197,131,449,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003112.jpg,500,375,person,20,139,216,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003112.jpg,500,375,person,36,7,367,260
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003185.jpg,500,339,hand,321,45,355,95
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003185.jpg,500,339,hand,459,121,500,157
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003185.jpg,500,339,head,357,20,448,133
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003185.jpg,500,339,person,276,23,500,339
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,foot,194,338,214,352
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,foot,214,356,241,371
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,hand,250,289,273,320
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,hand,393,292,416,323
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,hand,176,200,203,223
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,head,313,133,356,195
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,head,186,81,227,132
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,person,247,133,417,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003370.jpg,500,375,person,157,82,291,371
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003618.jpg,334,500,hand,140,172,191,203
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003618.jpg,334,500,head,159,4,208,77
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003618.jpg,334,500,person,60,1,257,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,hand,360,332,389,363
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,hand,252,245,268,269
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,hand,224,195,249,223
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,head,272,132,316,199
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,head,172,141,231,201
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,247,131,407,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,141,139,268,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,204,149,271,315
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,1,191,29,292
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,6,176,17,204
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,83,179,95,206
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,98,184,106,208
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,15,180,31,238
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003649.jpg,500,375,person,412,308,427,341
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,foot,446,475,490,498
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,foot,353,479,398,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,hand,420,205,460,236
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,head,360,94,410,154
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,person,334,95,492,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,person,1,59,118,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_003949.jpg,500,500,person,101,101,253,495
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004031.jpg,500,375,hand,84,289,131,334
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004031.jpg,500,375,hand,373,149,422,204
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004031.jpg,500,375,head,190,64,273,182
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004031.jpg,500,375,person,234,64,483,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004031.jpg,500,375,person,3,64,422,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,foot,135,367,177,398
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,foot,101,454,139,485
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,hand,4,224,37,269
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,hand,239,211,282,243
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,head,119,18,174,85
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,person,21,231,80,387
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,person,6,18,284,484
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004282.jpg,415,500,person,194,201,413,482
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004400.jpg,500,333,hand,88,201,206,292
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004400.jpg,500,333,head,200,89,358,249
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004400.jpg,500,333,person,1,1,466,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,foot,111,356,152,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,foot,125,334,150,367
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,hand,307,152,339,176
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,hand,318,326,370,360
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,hand,202,141,219,160
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,hand,167,112,190,140
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,head,329,96,382,165
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,head,144,8,184,62
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,person,280,96,456,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,person,70,11,219,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_004708.jpg,500,375,person,1,161,17,362
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\train\2010_005127.jpg,500,333,foot,284,282,345,323
